"Year","Multi_short","ODA","Share","Full Name","Donor"
"2018","UNRWA","9.7","0.8%","united nations relief and works agency for palestine refugees in the near east","Norway"
"2019","UNRWA","9.5","0.9%","united nations relief and works agency for palestine refugees in the near east","Norway"
"2020","UNRWA","12.4","0.8%","united nations relief and works agency for palestine refugees in the near east","Norway"
"2021","UNRWA","11.4","1.1%","united nations relief and works agency for palestine refugees in the near east","Norway"
"2022","UNRWA","11.4","0.8%","united nations relief and works agency for palestine refugees in the near east","Norway"
"2018","IDA","9.4","0.7%","international development association","Norway"
"2019","IDA","8.9","0.8%","international development association","Norway"
"2020","IDA","10.3","0.7%","international development association","Norway"
"2021","IDA","8","0.8%","international development association","Norway"
"2022","IDA","7","0.5%","international development association","Norway"
"2018","UNICEF","3.3","0.3%","united nations childrenâ€™s fund","Norway"
"2019","UNICEF","3.5","0.3%","united nations childrenâ€™s fund","Norway"
"2020","UNICEF","3.6","0.2%","united nations childrenâ€™s fund","Norway"
"2021","UNICEF","3.6","0.3%","united nations childrenâ€™s fund","Norway"
"2022","UNICEF","2.9","0.2%","united nations childrenâ€™s fund","Norway"
"2018","African Development Fund","4.2","0.3%","african development fund","Norway"
"2019","African Development Fund","3.8","0.3%","african development fund","Norway"
"2020","African Development Fund","3.3","0.2%","african development fund","Norway"
"2021","African Development Fund","1.6","0.2%","african development fund","Norway"
"2022","African Development Fund","0.9","0.1%","african development fund","Norway"
"2018","IBRD","0","0%","international bank for reconstruction and development","Norway"
"2019","IBRD","0","0%","international bank for reconstruction and development","Norway"
"2020","IBRD","0.7","0%","international bank for reconstruction and development","Norway"
"2021","IBRD","0.5","0%","international bank for reconstruction and development","Norway"
"2022","IBRD","0.4","0%","international bank for reconstruction and development","Norway"
"2018","UNDP","0","0%","united nations development programme","Norway"
"2019","UNDP","0","0%","united nations development programme","Norway"
"2020","UNDP","0","0%","united nations development programme","Norway"
"2021","UNDP","0","0%","united nations development programme","Norway"
"2022","UNDP","0.1","0%","united nations development programme","Norway"
"2018","AfDB","0.1","0%","african development bank","Norway"
"2019","AfDB","0","0%","african development bank","Norway"
"2020","AfDB","0.1","0%","african development bank","Norway"
"2021","AfDB","0","0%","african development bank","Norway"
"2022","AfDB","0","0%","african development bank","Norway"
"2018","UNIDO","0","0%","united nations industrial development organisation","Norway"
"2019","UNIDO","0","0%","united nations industrial development organisation","Norway"
"2020","UNIDO","0","0%","united nations industrial development organisation","Norway"
"2021","UNIDO","0","0%","united nations industrial development organisation","Norway"
"2022","UNIDO","0","0%","united nations industrial development organisation","Norway"
"2018","WTO - international trade centre","0","0%","world trade organisation international trade centre","Norway"
"2019","WTO - international trade centre","0","0%","world trade organisation international trade centre","Norway"
"2020","WTO - international trade centre","0","0%","world trade organisation international trade centre","Norway"
"2021","WTO - international trade centre","0","0%","world trade organisation international trade centre","Norway"
"2022","WTO - international trade centre","0","0%","world trade organisation international trade centre","Norway"
"2018","IDB, IIC and MIF","0.1","0%","inter american development bank inter american investment corporation and multilateral investment fund","Norway"
"2019","IDB, IIC and MIF","0","0%","inter american development bank inter american investment corporation and multilateral investment fund","Norway"
"2020","IDB, IIC and MIF","0","0%","inter american development bank inter american investment corporation and multilateral investment fund","Norway"
"2021","IDB, IIC and MIF","0","0%","inter american development bank inter american investment corporation and multilateral investment fund","Norway"
"2022","IDB, IIC and MIF","0","0%","inter american development bank inter american investment corporation and multilateral investment fund","Norway"
"2018","Adaptation Fund","0","0%","adaptation fund","Norway"
"2019","Adaptation Fund","0","0%","adaptation fund","Norway"
"2020","Adaptation Fund","0","0%","adaptation fund","Norway"
"2021","Adaptation Fund","0","0%","adaptation fund","Norway"
"2022","Adaptation Fund","0","0%","adaptation fund","Norway"
"2018","FAO","0","0%","food and agricultural organisation","Norway"
"2019","FAO","0","0%","food and agricultural organisation","Norway"
"2020","FAO","0","0%","food and agricultural organisation","Norway"
"2021","FAO","0","0%","food and agricultural organisation","Norway"
"2022","FAO","0","0%","food and agricultural organisation","Norway"
"2018","WFP","1.5","0.1%","world food programme","Norway"
"2019","WFP","0.7","0.1%","world food programme","Norway"
"2020","WFP","0","0%","world food programme","Norway"
"2021","WFP","0","0%","world food programme","Norway"
"2022","WFP","0","0%","world food programme","Norway"
"2018","IFC","0","0%","international finance corporation","Norway"
"2019","IFC","0","0%","international finance corporation","Norway"
"2020","IFC","0","0%","international finance corporation","Norway"
"2021","IFC","0","0%","international finance corporation","Norway"
"2022","IFC","0","0%","international finance corporation","Norway"
